Enter Date,Document No,Item,Short Text,Order Unit,Order Quantity,Order Price,Order Amount,Supplier_Code,Supplier_Name,Enter By
10/31/2018,WW-8167,,เคเบิ้ลไทร์  8 นิ้ว,5 แพ็ค,5,, 240.00 ,,ธารทอง สุวรรณ,
10/31/2018,WW-8167,,เคเบิ้ลไทร์  6 นิ้ว,5 แพ็ค,5,, 180.00 ,,ธารทอง สุวรรณ,
10/31/2018,WW-8168,,สีเหลืองทาพื้นถนนTOA เบอร์ 0713,1 ถัง,1,," 2,250.00 ",,spectrum,
11/02/2018,WW-8169,,ถังพ่นยา 18 ลิตร,1 ถัง,1,," 1,900.00 ",,ธารทอง สุวรรณ,
11/07/2018,WW-8171,,ถังตวงมีด้าม,2 อัน,2,, 104.00 ,,makco,
11/07/2018,WW-8171,,กระบวยตักน้ำ ด้ามยาว,6 อัน,6,, 582.00 ,,makco,
12/14/2018,WW-8172,,ไฟฉาย LED 1 ดวง 5 W YG-5526,1 อัน,1,, 433.00 ,,Hardearehouse,
11/20/2018,WW-8173,,แอร์โรเฟล็กซ์ 2.3/8*1/2น.12238,4 ชิ้น,4,, 548.00 ,,Hardearehouse,
11/20/2018,WW-8173,,แอร์โรฟิกซ์ ux11120412-2001.1/2*1.1/2,1 ชิ้น,1,, 177.00 ,,Hardearehouse,
11/20/2018,WW-8173,,เทปพันท่อแอร์ไม่มีกาว2.*20 ม สีเทา,3 ชิ้น,3,, 66.00 ,,Hardearehouse,
11/20/2018,WW-8173,,ก็อกซิงค์ยืน bunnydkz013 dekco,1 ชิ้น,1,, 214.00 ,,OfficeMate,
11/20/2018,WW-8173,,หัวชำระ+สาย+ขอแขวน kbb201kudos ขาว,2 ชิ้น,2,, 470.00 ,,OfficeMate,
11/20/2018,WW-8173,,ที่กดสบู่เหลว 1 ช่อง,2 ชิ้น,6,, 194.00 ,,OfficeMate,
11/20/2018,WW-8174,,ผ้าไมโครโพลีคลาสสิค,2 แพ็ค,2,, 38.00 ,,Hardearehouse,
11/20/2018,WW-8174,,ผ้าเช็ดอเนกประสงค์ลายการ์ตูน,4 ชิ้น,4,, 300.00 ,,Hardearehouse,
11/20/2018,WW-8174,,ผ้าเช็ดจานวาฟเฟิลคละสี,2 ชิ้น,2,, 80.00 ,,Hardearehouse,
11/20/2018,WW-8175,,ค่าบริการล้างทำความสะอาดถัง,"2,245 ใบ","2,245",," 6,735.00 ",,K.S.WASTE,
11/20/2018,WW-8175,,ค่าล้างทำความสะอาด Bulk E,6  ใบ,6,, 600.00 ,,K.S.WASTE,
11/22/2018,WW-8177,,แผ่นกาวดักฝุ่น Sticky mats,1 box,1,," 2,000.00 ",,ทีมเซฟตี้,
11/26/2018,WW-8178,,ฝาเกลียว แกลลอน  30  ลิตร  #004  สีแดง,200  ฝา,200,," 2,000.00 ",,แสงรุ่งกรุ๊ป,
11/26/2018,WW-8178,,กระดาษซับสารเคมี ,1 กล่อง,1,," 4,500.00 ",,PDS International,
11/28/2018,WW-8180,,น้ำยาล้าจาน ซันโว,4 gl,4,, 640.00 ,,NPK masterplan,
11/28/2018,WW-8180,,ใยขัดติดฟองน้ำ,2 แพ็ค,2,, 194.40 ,,OfficeMate,
11/28/2018,WW-8180,,น้ำยาเช็ดอเนกประสงค์,4 ขวด,4,, 133.18 ,,OfficeMate,
11/28/2018,WW-8180,,ยางไล่น้ำอลูมิเนียม 18 นิ้ว,2 อัน,2,, 435.04 ,,OfficeMate,
12/06/2018,WW-8181,,BulkStrap Model : BS85,1 box,1,," 5,600.00 ",,Atmate,
12/06/2018,WW-8181,,Buckles - Model : BB6  (For BS65),2 box,2,," 7,200.00 ",,Atmate,
12/06/2018,WW-8181,,Buckles - Model : BB8  (For BS85),1 box,1,," 3,200.00 ",,Atmate,
12/06/2018,WW-8182,,ไม้กวาดแข็ง,12 อัน,12,, 516.00 ,,NPK masterplan,
12/06/2018,WW-8182,,แผ่นอะคิหลิคใส 3 มม.ขนาด 120x180 cm,2 แผ่น,2,," 4,660.00 ",,ธารทอง สุวรรณ,
12/07/2018,WW-8184,,สีเขียวทาพื้นถนนTOA เบอร์ G585,4 ถัง,4,," 2,320.00 ",,ธารทอง สุวรรณ,
12/07/2018,WW-8184,,ทินเนอร์ no.81,3 ถัง,3,," 1,290.00 ",,ธารทอง สุวรรณ,
12/07/2018,WW-8184,,"แปรงทาสี 4 """,6 อัน,6,, 360.00 ,,ธารทอง สุวรรณ,
12/07/2018,WW-8184,,"ลูกกลิ้ง 4 """,6 อัน,6,, 300.00 ,,ธารทอง สุวรรณ,
12/07/2018,WW-8184,,"แปรงทาสี 3 """,6 อัน,6,, 300.00 ,,ธารทอง สุวรรณ,
12/08/2018,WW-8185,,ใบเรี่อยจิ๊กซอว์ตัดเหล็ก Makita No.51,1pac,1,, 270.00 ,,ไทวัสดุ,
12/08/2018,WW-8186,,สีน้ำภายในกึ่งเงาเบสB,1 ถัง,1,, 608.02 ,,ไทวัสดุ,
12/08/2018,WW-8186,,สีน้ำภายในกึ่งเงาเบสC,1 ถัง,1,, 646.02 ,,ไทวัสดุ,
12/08/2018,WW-8186,,สีน้ำมันเคลียบเงา Captain,1 ถัง,1,, 710.00 ,,ไทวัสดุ,
12/08/2018,WW-8186,,สีรองพื้นกันสนิม,1 ถัง,1,, 275.00 ,,ไทวัสดุ,
12/08/2018,WW-8186,,สีน้ำมันเคลียบเงา Beger,2 ถัง,3,," 1,045.04 ",,ไทวัสดุ,
12/08/2018,WW-8186,,กระดาษทรายน้ำ,5 แผ่น,5,, 60.00 ,,ไทวัสดุ,
12/08/2018,WW-8186,,ลูกกลิ้งทาสี,1 อัน,1,, 55.00 ,,ไทวัสดุ,
12/08/2018,WW-8186,,แปรงทาสี 2 นิ้ว,4 อัน,4,, 180.00 ,,ไทวัสดุ,
12/08/2018,WW-8186,,แปรงทาสี 1.5 นิ้ว,4 อัน,4,, 140.00 ,,ไทวัสดุ,
12/08/2018,WW-8186,,กระดาษกาวย่น,2 pac,2,, 184.00 ,,ไทวัสดุ,
12/08/2018,WW-8186,,แม่สีเบเยอร์คัลเลอร์,1 set,1,, 959.67 ,,ไทวัสดุ,
12/18/2018,WW-8187,,หมึก EPSON GJIC4(C),5  กล่อง,5,," 4,000.00 ",,เมโทรซิสเต็ม,
12/18/2018,WW-8187,,หมึก EPSON GJIC4(M),5  กล่อง,5,," 4,000.00 ",,เมโทรซิสเต็ม,
12/18/2018,WW-8187,,หมึก EPSON GJIC4(Y),5  กล่อง,5,," 4,000.00 ",,เมโทรซิสเต็ม,
12/19/2018,WW-8188,,ค่าบริการล้างทำความสะอาดถัง,"2,520ใบ","2,520",," 7,560.00 ",,K.S.WASTE,
12/19/2018,WW-8188,,ค่าล้างทำความสะอาด Bulk E,6  ใบ,6,, 600.00 ,,K.S.WASTE,
