Enter Date,Document No,Item,Short Text,Order Unit,Order Quantity,Order Price,Order Amount,Supplier_Code,Supplier_Name,Enter By
10/11/18,TMSC0315,,"คีมปากจิ้งจก 6"" ทาจิม่า SHP-C6",,2,275,550,,ธารทองสุวรรณภูมิ,OP-009
10/11/18,TMSC0316,,สายลม PU ขดสปริง 10 เมตร,,1,435,435,,COL,OP-009
10/11/18,TMSC0316,,สายลม PU สายตรง 10 เมตร,,1,415,415,,COL,OP-009
10/16/18,TMSC0325,,"กรวยกรองพลาสติก 10""",,10,280,2800,,ธารทองสุวรรณภูมิ,OP-009
10/16/18,TMSC0325,,สีสเปรย์ TOA ขาว,,3,690,2070,,ธารทองสุวรรณภูมิ,OP-009
10/24/18,TMSC0326,,"บีกเกอร์พลาสติก 1,000 ml.",,2,350,700,,ธนพล,OP-009
10/31/18,TMSC0332,,กระดาษเทอร์มอล 57*80,,1,158,158,,COL,OP-009
10/31/18,TMSC0332,,กระดาษเทอร์มอล 210*30,,3,39,117,,COL,OP-009
11/01/18,TMSC0346,,สีเหลืองทาถนน,,1,2250,2250,,สเปคตรัมอินดัสทรี,OP-009
11/07/18,TMSC0347,,ถังพ่นยาสะพายหลัง 18 ลิตร,,1,1900,1900,,ธารทองสุวรรณภูมิ,OP-009
11/13/18,TMSC0355,,พวงกุญแจ เบนน่อน,,1,170,170,,COL,OP-009
11/23/18,TMSC0363,,ใบมีดคัตเตอร์ 18*58,,2,155,310,,COL,OP-009
11/23/18,TMSC0363,,ใบมีดคัตเตอร์ 22*100,,2,198,396,,COL,OP-009
12/03/18,TMSC0379,,FASCO CARTON STAPLES No.3416,,1,1900,1900,,ธนพล,OP-009
12/07/18,TMSC0382,,แผ่นอะคริลิคใสหนา 3 มม.120*240,,3,1540,4620,,ธารทองสุวรรณภูมิ,OP-009
01/04/19,TMSC19007,,หมึก Epson T774 ดำ,,1,485,485,,Metro system,OP-009
01/04/19,TMSC19007,,หมึก Epson T774 ฟ้า,,1,200,200,,Metro system,OP-009
01/04/19,TMSC19007,,หมึก Epson T774 เหลือง,,1,200,200,,Metro system,OP-009
01/04/19,TMSC19007,,หมึก Epson T774  ชมพู,,1,200,200,,Metro system,OP-009
01/04/19,TMSC19003,,"ประแจจับแป๊บขาคู่ 3""",,1,3914,3914,,ธารทองสุวรรณภูมิ,OP-009
01/09/19,TMSC19010,,หมึก Epson 664 ดำ,,10,200,2000,,Metro system,OP-009
01/09/19,TMSC19010,,หมึก Epson 664 เหลือง,,6,200,1200,,Metro system,OP-009
01/09/19,TMSC19010,,หมึก Epson 664  ม่วง,,6,200,1200,,Metro system,OP-009
01/09/19,TMSC19010,,หมึก Epson 664  ฟ้า,,6,200,1200,,Metro system,OP-009
01/09/19,TMSC19020,,กระดาษต่อเนื่อง 9*5.5,,4,430,1720,,Roxy,OP-009
01/09/19,TMSC19020,,กระดาษบวกเลข 75*75,,1,210,210,,COL,OP-009
01/10/19,TMSC19026,,"บอลวาล์ว 2"" เกลียว PVC",,15,140,2100,,ธารทองสุวรรณภูมิ,OP-009
01/10/19,TMSC19026,,"บอลวาล์วทองเหลืองชุบขาว 2"" VRF",,5,482,2410,,ธารทองสุวรรณภูมิ,OP-009
01/10/19,TMSC19032,,น้ำยาเคลือบเบาะ Wax one,,10,110,1100,,COL,OP-009
01/17/19,TMSC19036,,สมุดบันทึกมุมมัน,,2,129,258,,COL,OP-009
01/17/19,TMSC19036,,ปากกาเพ้นท์ Sakura,,2,67,134,,COL,OP-009
01/24/19,TMSC19040,,สบู่ล้างมือ 3M,,2,120,240,,NPK,OP-009
01/24/19,TMSC19041,,น้ำยาเช็ดกระจก,,2,220,440,,COL,OP-009
01/24/19,TMSC19041,,กล่องเอกสาร 1 ช่อง ดำ,,1,95,95,,COL,OP-009
01/24/19,TMSC19041,,กล่องเอกสาร 1 ช่อง น้ำเงิน,,1,95,95,,COL,OP-009
01/24/19,TMSC19041,,ตะกร้าใส่เอกสาร 2 ชั้น,,1,140,140,,COL,OP-009
01/29/19,TMSC19042,,HP laserjet 80A,,2,3200,6400,,Metro system,OP-009
02/06/19,TMSC19052,,ชอล์กสี,,6,35,210,,COL,OP-009
02/08/19,TMSC19056,,ที่ตั้งป้ายโบรชัวร์,,6,95,570,,COL,OP-009
02/08/19,TMSC19061,,ปลั๊กไฟโตชิโน 6 ช่อง 6 สวิชท์ 5 เมตร,,1,579,579,,สุ่ยเซ้งเครื่องเขียน,OP-009
02/08/19,TMSC19062,,ขี้ผึ้งนับกระดาษ,,6,102,612,,สุ่ยเซ้งเครื่องเขียน,OP-009
02/13/19,TMSC19063,,ผ้าขนหนู 15*30,,6,102,612,,COL,OP-009
02/13/19,TMSC19063,,ปากกามาร์คเกอร์ 2 หัว,,6,102,612,,COL,OP-009
02/13/19,TMSC19063,,"เทปเยื่อกาว 2 หน้า 3/4""",,3,28,84,,COL,OP-009
02/13/19,TMSC19063,,"เทปเยื่อกาว 2 หน้า 1/2""",,3,20,60,,COL,OP-009
02/13/19,TMSC19065,,สีรองพื้น TOA G2010 สีเทา,,2,380,760,,ธารทองสุวรรณภูมิ,OP-009
02/13/19,TMSC19065,,ทินเนอร์ AAA,,2,460,920,,ธารทองสุวรรณภูมิ,OP-009
02/13/19,TMSC19064,,เข็มขัดรัดสาย ORBIT,,10,12,120,,ธารทองสุวรรณภูมิ,OP-009
02/13/19,TMSC19064,,"เช็ควาล์วUPVC 3/4""",,2,1498,2996,,ธารทองสุวรรณภูมิ,OP-009
02/13/19,TMSC19064,,"ท่อสั้นหน้าจาน PVC 1""",,1,100,100,,ธารทองสุวรรณภูมิ,OP-009
02/14/19,TMSC19065,,ตู้เอกสาร 7 ชั้น,,2,850,1700,,COL,OP-009
02/14/19,TMSC19065,,ตะกร้าลวดชุบสี 3 ชั้น,,2,205,410,,COL,OP-009
02/14/19,TMSC19065,,คลิปบอร์ด F4,,3,120,360,,COL,OP-009
02/15/19,TMSC19070,,"ปลั๊กอุดวาล์ว 2"" PVC เกลียวนอก",,50,20,1000,,ธารทองสุวรรณภูมิ,OP-009
02/20/19,TMSC19074,,สีสเปรย์ TOA แดง,,2,690,1380,,ธารทองสุวรรณภูมิ,OP-009
02/20/19,TMSC19074,,สีสเปรย์ TOA เหลือง,,2,690,1380,,ธารทองสุวรรณภูมิ,OP-009
02/20/19,TMSC19074,,สีสเปรย์ TOA ดำ,,1,690,690,,ธารทองสุวรรณภูมิ,OP-009
02/20/19,TMSC19074,,สีสเปรย์ TOA ขาว,,1,690,690,,ธารทองสุวรรณภูมิ,OP-009
02/20/19,TMSC19075,,ผงซักฟอกแดคโค่,,1,680,680,,NPK,OP-009
02/20/19,TMSC19076,,เทปพันสายไฟ Yazaki,,100,15,1500,,ธารทองสุวรรณภูมิ,OP-009
02/25/19,TMSC19079,,น้ำยาล้างห้องน้ำเป็ด ชมพู,,2,185,370,,NPK,OP-009
02/25/19,TMSC19082,,ฟิล์มยืด PVC 30*100,,5,170,850,,COL,OP-009
02/25/19,TMSC19082,,ซันไลต์แอนตี้แบค,,2,205,410,,COL,OP-009
02/27/19,TMSC19083,,"ไม้ยางรีดน้ำ 24""",,12,280,3360,,ธนพล,OP-009
02/27/19,TMSC19083,,"ไม้ยางรีดน้ำ 12""",,12,250,3000,,ธนพล,OP-009
03/01/19,TMSC19090,,Epson L4150 ดำ,,6,330,1980,,Metro system,OP-009
03/01/19,TMSC19090,,Epson L4150 ฟ้า,,3,220,660,,Metro system,OP-009
03/01/19,TMSC19090,,Epson L4150 เหลือง,,3,220,660,,Metro system,OP-009
03/01/19,TMSC19090,,Epson L4150 ชมพู,,3,220,660,,Metro system,OP-009
03/04/19,TMSC19091,,กล่องพลาสติก,,1,270,270,,COL,OP-009
03/04/19,TMSC19091,,ปากกาเพ้นท์ 1 มม.ขาว,,2,55,110,,COL,OP-009
03/04/19,TMSC19091,,น้ำยาล้างจานไลปอนเอฟ,,1,165,165,,COL,OP-009
03/08/19,TMSC19101,,แม่แรงยกรถ 2 ตัน,,1,800,800,,ธารทองสุวรรณภูมิ,OP-009
03/08/19,TMSC19101,,"ประแจจับแป๊บ 2 ขา 1""",,1,1050,1050,,ธารทองสุวรรณภูมิ,OP-009
03/08/19,TMSC19101,,"ประแจจับแป๊บ 2 ขา 2""",,1,2580,2580,,ธารทองสุวรรณภูมิ,OP-009
